Season	Player	Team	GP	TOI	Shots Against	Saves	Goals Against	SV%	GAA	GSAA	xG Against	HD Shots Against	HD Saves	HD Goals Against	HDSV%	HDGAA	HDGSAA	MD Shots Against	MD Saves	MD Goals Against	MDSV%	MDGAA	MDGSAA	LD Shots Against	LD Saves	LD Goals Against	LDSV%	LDGAA	LDGSAA	Rush Attempts Against	Rebound Attempts Against	Avg. Shot Distance	Avg. Goal Distance
20192020	Gilles Senn	N.J	2	49.616666666667	34	30	4	0.882	4.84	-1.24	2.44	7	7	0	1	0	1.23	14	10	4	0.714	4.84	-2.78	12	12	0	1	0	0.35	1	4	34.79	30.5
20192020	Kasimir Kaskisuo	TOR	1	54.05	30	26	4	0.867	4.44	-1.57	2.16	9	7	2	0.778	2.22	-0.41	8	7	1	0.875	1.11	-0.3	11	10	1	0.909	1.11	-0.68	4	0	34.83	30
20192020	Eric Comrie	DET	3	102.25	51	44	7	0.863	4.11	-2.86	4.7	17	12	5	0.706	2.93	-2	14	12	2	0.857	1.17	-0.78	18	18	0	1	0	0.52	2	7	32.86	15.14
20192020	Oscar Dansk	VGK	1	43.966666666667	27	23	4	0.852	5.46	-1.81	1.83	6	4	2	0.667	2.73	-0.94	6	5	1	0.833	1.36	-0.48	10	9	1	0.9	1.36	-0.71	0	2	39.67	22.5
20192020	Calvin Pickard	DET	3	137.15	59	46	13	0.78	5.69	-8.21	5.98	22	12	10	0.545	4.37	-6.12	14	12	2	0.857	0.87	-0.78	20	19	1	0.95	0.44	-0.42	4	10	33.76	13.08
20192020	David Ayres	CAR	1	19.333333333333	8	6	2	0.75	6.21	-1.35	1.18	4	3	1	0.75	3.1	-0.29	4	3	1	0.75	3.1	-0.65	0	0	0	-	0	0	1	3	20.63	23
20202021	Maxime Lagace	PIT	1	52.033333333333	24	24	0	1	0	1.98	1.49	8	8	0	1	0	1.43	4	4	0	1	0	0.37	9	9	0	1	0	0.24	4	1	38.67	-
20202021	Kasimir Kaskisuo	NSH	1	15.366666666667	3	3	0	1	0	0.25	0.37	0	0	0	-	0	0	1	1	0	1	0	0.09	2	2	0	1	0	0.05	0	0	31	-
20202021	Logan Thompson	VGK	1	4.2166666666667	2	2	0	1	0	0.17	0.15	0	0	0	-	0	0	1	1	0	1	0	0.09	1	1	0	1	0	0.03	1	0	29.5	-
20202021	Veini Vehvilainen	CBJ	1	4.8833333333333	1	1	0	1	0	0.08	0.04	0	0	0	-	0	0	0	0	0	-	0	0	1	1	0	1	0	0.03	0	0	44	-
20202021	Eric Comrie	N.J	1	47.066666666667	23	22	1	0.957	1.27	0.9	1.76	7	6	1	0.857	1.27	0.25	3	3	0	1	0	0.27	12	12	0	1	0	0.32	0	2	38	14
20202021	Jeremy Swayman	BOS	10	492.55	226	215	11	0.951	1.34	7.68	15.67	46	41	5	0.891	0.61	3.24	58	56	2	0.966	0.24	3.29	114	110	4	0.965	0.49	-0.91	10	23	36.88	22.64
20202021	Juuse Saros	NSH	36	1650.5166666667	853	809	44	0.948	1.6	26.51	64.85	215	189	26	0.879	0.95	12.51	224	215	9	0.96	0.33	11.44	377	368	9	0.976	0.33	1.21	33	100	35.06	19.11
20202021	Filip Gustavsson	OTT	9	373.71666666667	202	191	11	0.946	1.77	5.7	14.78	41	35	6	0.854	0.96	1.34	50	46	4	0.92	0.64	0.56	101	100	1	0.99	0.16	1.73	12	20	38.35	19.91
20202021	Alex Nedeljkovic	CAR	23	1130.4333333333	523	494	29	0.945	1.54	14.23	40.43	130	113	17	0.869	0.9	6.29	143	134	9	0.937	0.48	4.05	221	218	3	0.986	0.16	2.98	22	59	35.51	18.72
20202021	Petr Mrazek	CAR	12	545.7	249	235	14	0.944	1.54	6.58	23.19	85	74	11	0.871	1.21	4.23	62	60	2	0.968	0.22	3.66	94	93	1	0.989	0.11	1.55	12	34	31.55	14.93
20202021	Chris Driedger	FLA	23	1070.0333333333	498	469	29	0.942	1.63	12.17	37.14	116	97	19	0.836	1.07	1.78	122	118	4	0.967	0.22	7.13	228	223	5	0.978	0.28	1.17	28	55	38.14	23.97
20202021	Spencer Knight	FLA	4	169.18333333333	81	76	5	0.938	1.77	1.7	4.81	14	11	3	0.786	1.06	-0.49	18	16	2	0.889	0.71	-0.36	46	46	0	1	0	1.25	1	8	38.19	20.2
20202021	Semyon Varlamov	NYI	36	1766.7666666667	831	779	52	0.937	1.77	16.7	60.76	189	160	29	0.847	0.98	4.86	256	242	14	0.945	0.48	9.36	352	343	9	0.974	0.31	0.53	39	75	35.05	22.33
20202021	Linus Ullmark	BUF	20	916.83333333333	473	443	30	0.937	1.96	9.1	33.06	101	87	14	0.861	0.92	4.09	126	115	11	0.913	0.72	0.5	230	225	5	0.978	0.33	1.23	17	42	37.73	23.73
20202021	Alex Lyon	PHI	6	258.51666666667	123	115	8	0.935	1.86	2.17	9.59	29	25	4	0.862	0.93	1.19	34	32	2	0.941	0.46	1.1	59	57	2	0.966	0.46	-0.4	5	12	34.66	21.13
20202021	Matiss Kivlenieks	CBJ	2	110.98333333333	61	57	4	0.934	2.16	1.04	3.79	15	12	3	0.8	1.62	-0.31	12	12	0	1	0	1.1	33	32	1	0.97	0.54	-0.11	1	3	33.85	22
20202021	Andrei Vasilevskiy	T.B	42	1975.3833333333	974	909	65	0.933	1.97	15.52	71.77	274	239	35	0.872	1.06	14.08	293	271	22	0.925	0.67	4.74	369	361	8	0.978	0.24	1.99	44	91	34.26	21.77
20202021	Marc-Andre Fleury	VGK	36	1750.5333333333	819	761	58	0.929	1.99	9.7	69.75	224	191	33	0.853	1.13	7.12	226	207	19	0.916	0.65	1.62	324	318	6	0.981	0.21	2.77	42	114	34.52	17.88
20202021	Thomas Greiss	DET	34	1424.5666666667	692	642	50	0.928	2.11	7.21	48.47	142	116	26	0.817	1.1	-0.56	196	181	15	0.923	0.63	2.89	322	313	9	0.972	0.38	-0.28	28	63	37.77	23.34
20202021	Jack Campbell	TOR	22	1046.3333333333	459	426	33	0.928	1.89	4.94	36.1	113	94	19	0.832	1.09	1.24	128	120	8	0.938	0.46	3.68	198	192	6	0.97	0.34	-0.64	19	33	35.8	19.64
20202021	Mike Smith	EDM	32	1522.4666666667	737	683	54	0.927	2.13	6.93	57.05	180	151	29	0.839	1.14	3.24	221	203	18	0.919	0.71	2.17	299	292	7	0.977	0.28	1.1	46	71	35.36	19.39
20202021	Igor Shesterkin	NYR	35	1511.45	786	729	57	0.927	2.26	7.98	63.62	226	198	28	0.876	1.11	12.48	193	174	19	0.902	0.75	-1.39	330	320	10	0.97	0.4	-1.07	39	68	35	22.49
20202021	Craig Anderson	WSH	4	128.61666666667	54	50	4	0.926	1.87	0.46	4.16	12	10	2	0.833	0.93	0.15	15	13	2	0.867	0.93	-0.63	23	23	0	1	0	0.62	3	6	34.96	20.5
20202021	Cam Talbot	MIN	33	1569.65	785	727	58	0.926	2.22	6.89	55.96	161	131	30	0.814	1.15	-1.16	215	195	20	0.907	0.76	-0.38	375	367	8	0.979	0.31	2.15	28	82	37.72	21.69
20202021	Carey Price	MTL	25	1203.4	491	454	37	0.925	1.84	3.59	38.48	113	95	18	0.841	0.9	2.24	134	117	17	0.873	0.85	-4.77	207	205	2	0.99	0.1	3.6	28	52	38.97	19.68
20202021	Michael Hutchinson	TOR	8	349.2	174	161	13	0.925	2.23	1.38	11.33	31	25	6	0.806	1.03	-0.45	48	43	5	0.896	0.86	-0.62	85	83	2	0.976	0.34	0.3	10	7	38.59	19.92
20202021	Anthony Stolarz	ANA	8	383.81666666667	186	172	14	0.925	2.19	1.38	14.39	46	35	11	0.761	1.72	-2.76	50	48	2	0.96	0.31	2.56	78	77	1	0.987	0.16	1.11	7	17	35.5	21.14
20202021	Connor Hellebuyck	WPG	45	2114.2666666667	1041	963	78	0.925	2.21	8.06	89.98	293	244	49	0.833	1.39	3.48	280	256	24	0.914	0.68	1.55	422	418	4	0.991	0.11	7.43	38	125	34.62	19.4
20202021	Troy Grosenick	L.A	2	99.133333333333	67	62	5	0.925	3.03	0.54	5.65	22	18	4	0.818	2.42	-0.06	17	16	1	0.941	0.61	0.55	26	26	0	1	0	0.7	4	11	32.67	12.4
20202021	Casey DeSmith	PIT	20	906.45	421	389	32	0.924	2.12	2.8	34.23	128	109	19	0.852	1.26	3.93	97	87	10	0.897	0.66	-1.15	167	164	3	0.982	0.2	1.52	19	51	35.79	17.13
20202021	Kevin Lankinen	CHI	37	1758.6666666667	960	887	73	0.924	2.49	6.36	75.39	278	229	49	0.824	1.67	0.8	266	246	20	0.925	0.68	4.27	377	373	4	0.989	0.14	6.21	37	103	32.69	19.25
20202021	Jonathan Bernier	DET	24	1058.4166666667	623	575	48	0.923	2.72	3.5	49.53	167	139	28	0.832	1.59	1.91	151	137	14	0.907	0.79	-0.22	284	278	6	0.979	0.34	1.69	20	71	34.14	20.77
20202021	Tristan Jarry	PIT	39	1809.7166666667	888	820	68	0.923	2.25	5.41	66.06	242	198	44	0.818	1.46	-0.65	206	192	14	0.932	0.46	4.8	411	401	10	0.976	0.33	1.13	40	83	34.77	18.97
20202021	Thatcher Demko	VAN	35	1663.0333333333	901	832	69	0.923	2.49	5.48	75.91	232	194	38	0.836	1.37	3.56	278	251	27	0.903	0.97	-1.63	352	348	4	0.989	0.14	5.53	38	84	33.4	18.91
20202021	James Reimer	CAR	22	1036.4	479	441	38	0.921	2.2	1.6	38.78	135	111	24	0.822	1.39	0.18	129	120	9	0.93	0.52	2.77	193	188	5	0.974	0.29	0.23	19	50	34.15	16.74
20202021	Philipp Grubauer	COL	40	1864.05	738	680	58	0.921	1.87	3.01	56.27	192	161	31	0.839	1	3.39	195	176	19	0.903	0.61	-1.2	311	303	8	0.974	0.26	0.42	38	86	37.08	20.9
20202021	Laurent Brossoit	WPG	14	612.3	291	268	23	0.921	2.25	1.06	23.61	79	69	10	0.873	0.98	4.15	85	76	9	0.894	0.88	-1.24	116	112	4	0.966	0.39	-0.86	10	29	32.84	23.7
20202021	Jordan Binnington	STL	42	1999.9333333333	946	871	75	0.921	2.25	3.2	77.3	239	195	44	0.816	1.32	-1.19	272	252	20	0.926	0.6	4.82	399	388	11	0.972	0.33	-0.2	52	126	35.48	20.43
20202021	Anton Khudobin	DAL	32	1446.1166666667	599	551	48	0.92	1.99	1.52	43	140	115	25	0.821	1.04	0.08	167	157	10	0.94	0.41	5.24	251	238	13	0.948	0.54	-6.2	27	54	37.29	24.56
20202021	Frederik Andersen	TOR	24	1158.4666666667	537	494	43	0.92	2.23	1.39	43.65	144	118	26	0.819	1.35	-0.21	132	123	9	0.932	0.47	3.05	237	229	8	0.966	0.41	-1.58	34	42	35.66	18.84
20202021	Antti Raanta	ARI	12	545.7	314	289	25	0.92	2.75	0.96	24.86	83	69	14	0.831	1.54	0.87	106	98	8	0.925	0.88	1.67	117	114	3	0.974	0.33	0.17	21	42	33.99	20.48
20202021	Cal Petersen	L.A	35	1646.7166666667	821	755	66	0.92	2.4	1.87	69.11	236	202	34	0.856	1.24	8.27	235	211	24	0.898	0.87	-2.55	309	302	7	0.977	0.26	1.37	42	121	33.99	23.11
20202021	Elvis Merzlikins	CBJ	28	1266.3	696	640	56	0.92	2.65	1.54	49.03	161	132	29	0.82	1.37	-0.16	166	151	15	0.91	0.71	0.15	331	319	12	0.964	0.57	-3.04	37	85	38.14	22.23
20202021	Ilya Sorokin	NYI	22	1027.6166666667	476	438	38	0.92	2.22	1.35	36.29	115	93	22	0.809	1.28	-1.4	129	119	10	0.922	0.58	1.77	217	211	6	0.972	0.35	-0.12	22	48	34.47	22.13
20202021	Jake Oettinger	DAL	29	1321.4666666667	562	517	45	0.92	2.04	1.46	43.97	143	117	26	0.818	1.18	-0.38	141	131	10	0.929	0.45	2.87	252	243	9	0.964	0.41	-2.18	34	61	36.15	21.51
20202021	Pekka Rinne	NSH	24	1029.6833333333	519	477	42	0.919	2.45	0.9	34.92	122	100	22	0.82	1.28	-0.15	123	111	12	0.902	0.7	-0.78	251	243	8	0.968	0.47	-1.2	27	41	35.12	20.33
20202021	John Gibson	ANA	35	1667.2333333333	840	771	69	0.918	2.48	0.44	71.62	250	202	48	0.808	1.73	-3.22	239	221	18	0.925	0.65	3.81	331	328	3	0.991	0.11	5.96	37	112	32.2	17.61
20202021	Vitek Vanecek	WSH	37	1715.15	842	773	69	0.918	2.41	0.61	60.85	188	150	38	0.798	1.33	-4.32	208	190	18	0.913	0.63	0.98	391	379	12	0.969	0.42	-1.41	42	74	37.99	22.35
20202021	Tuukka Rask	BOS	24	1108.05	472	433	39	0.917	2.11	0.02	36.88	128	106	22	0.828	1.19	0.93	126	116	10	0.921	0.54	1.5	188	181	7	0.963	0.38	-1.91	30	53	36.72	23.56
20202021	Jacob Markstrom	CGY	43	1970.4	894	820	74	0.917	2.25	-0.1	66.86	218	175	43	0.803	1.31	-3.95	242	219	23	0.905	0.7	-0.92	392	384	8	0.98	0.24	2.61	35	74	36	20.23
20202021	David Rittich	CGY, TOR	19	793.03333333333	373	342	31	0.917	2.35	-0.17	26.74	84	70	14	0.833	1.06	1.05	103	91	12	0.883	0.91	-2.6	164	160	4	0.976	0.3	0.44	25	29	38.67	24.45
20202021	Alexandar Georgiev	NYR	19	789.73333333333	382	350	32	0.916	2.43	-0.42	27.96	79	60	19	0.759	1.44	-4.85	115	107	8	0.93	0.61	2.49	175	170	5	0.971	0.38	-0.26	19	31	37.19	19.66
20202021	Dustin Tokarski	BUF	13	587.31666666667	347	317	30	0.914	3.06	-1.31	26.05	83	72	11	0.867	1.12	3.87	81	72	9	0.889	0.92	-1.61	170	160	10	0.941	1.02	-5.4	15	36	37.3	26.8
20202021	Sergei Bobrovsky	FLA	31	1412.9	695	635	60	0.914	2.55	-2.55	51.15	185	148	37	0.8	1.57	-3.86	194	177	17	0.912	0.72	0.7	288	282	6	0.979	0.25	1.8	24	94	35.5	19.7
20202021	Mackenzie Blackwood	N.J	35	1709.3166666667	868	793	75	0.914	2.63	-3.25	66.63	211	167	44	0.791	1.54	-6.2	239	221	18	0.925	0.63	3.81	397	384	13	0.967	0.46	-2.25	35	82	35.14	21.24
20202021	Scott Wedgewood	N.J	16	732.86666666667	369	337	32	0.913	2.62	-1.5	29.82	108	91	17	0.843	1.39	2.35	107	98	9	0.916	0.74	0.76	144	139	5	0.965	0.41	-1.1	21	36	33.49	23.22
20202021	Adin Hill	ARI	19	810.95	425	388	37	0.913	2.74	-1.87	35.88	130	109	21	0.838	1.55	2.29	118	106	12	0.898	0.89	-1.23	158	154	4	0.975	0.3	0.28	19	52	33.32	20.57
20202021	Joey Daccord	OTT	8	327.61666666667	173	158	15	0.913	2.75	-0.7	13.29	46	37	9	0.804	1.65	-0.76	42	37	5	0.881	0.92	-1.17	78	77	1	0.987	0.18	1.11	8	16	35.91	18.73
20202021	Jaroslav Halak	BOS	19	862.01666666667	364	332	32	0.912	2.23	-1.91	26.39	86	70	16	0.814	1.11	-0.59	94	84	10	0.894	0.7	-1.42	156	150	6	0.962	0.42	-1.78	14	32	39.24	22.31
20202021	Jake Allen	MTL	29	1363.65	628	573	55	0.912	2.42	-3.09	49.07	179	144	35	0.804	1.54	-2.94	146	132	14	0.904	0.62	-0.68	272	266	6	0.978	0.26	1.36	45	58	36.59	19.78
20202021	Darcy Kuemper	ARI	27	1221.9333333333	529	482	47	0.911	2.31	-3.27	41.97	132	106	26	0.803	1.28	-2.36	142	126	16	0.887	0.79	-3.04	229	224	5	0.978	0.25	1.2	32	78	36.34	20.36
20202021	Ilya Samsonov	WSH	19	865.2	384	350	34	0.911	2.36	-2.26	28.98	95	74	21	0.779	1.46	-3.98	104	95	9	0.913	0.62	0.49	165	161	4	0.976	0.28	0.47	8	37	36.31	21.82
20202021	Ukko-Pekka Luukkonen	BUF	4	185.1	123	112	11	0.911	3.57	-0.83	9.1	28	22	6	0.786	1.94	-0.98	29	25	4	0.862	1.3	-1.35	57	56	1	0.982	0.32	0.54	6	10	38.2	21
20202021	Anton Forsberg	OTT	8	371.86666666667	210	191	19	0.91	3.07	-1.64	16.66	62	54	8	0.871	1.29	3.11	55	46	9	0.836	1.45	-3.98	87	85	2	0.977	0.32	0.36	10	25	33.81	20.42
20202021	Robin Lehner	VGK	19	938.55	393	357	36	0.908	2.3	-3.51	35.52	123	100	23	0.813	1.47	-0.97	86	79	7	0.919	0.45	0.85	156	150	6	0.962	0.38	-1.78	27	55	33.94	22.08
20202021	Kaapo Kahkonen	MIN	24	1125.4	545	495	50	0.908	2.67	-4.95	38.58	124	100	24	0.806	1.28	-1.79	155	138	17	0.89	0.91	-2.86	253	244	9	0.964	0.48	-2.15	24	66	35.47	22.94
20202021	Collin Delia	CHI	6	272.03333333333	163	148	15	0.908	3.31	-1.53	14.41	52	45	7	0.865	1.54	2.31	36	34	2	0.944	0.44	1.29	70	64	6	0.914	1.32	-4.1	7	25	32.97	27.87
20202021	Martin Jones	S.J	34	1477.75	749	679	70	0.907	2.84	-8.08	61.44	191	154	37	0.806	1.5	-2.79	200	179	21	0.895	0.85	-2.75	324	312	12	0.963	0.49	-3.23	43	83	36.02	21.11
20202021	Josef Korenar	S.J	10	388.35	214	194	20	0.907	3.09	-2.31	16.78	58	47	11	0.81	1.7	-0.61	55	50	5	0.909	0.77	0.02	92	88	4	0.957	0.62	-1.51	10	21	33.63	20.4
20202021	Joonas Korpisalo	CBJ	33	1455.7333333333	745	674	71	0.905	2.93	-9.41	58.22	192	152	40	0.792	1.65	-5.61	208	187	21	0.899	0.87	-2.02	314	304	10	0.968	0.41	-1.5	35	76	34.99	22.97
20202021	Devan Dubnyk	COL, S.J	22	933.85	460	416	44	0.904	2.83	-5.97	35.31	119	95	24	0.798	1.54	-2.68	118	106	12	0.898	0.77	-1.23	209	201	8	0.962	0.51	-2.34	17	54	34.74	21.64
20202021	Ville Husso	STL	17	739.28333333333	354	320	34	0.904	2.76	-4.74	27.86	92	75	17	0.815	1.38	-0.52	86	75	11	0.872	0.89	-3.15	158	152	6	0.962	0.49	-1.72	16	45	34.79	22.35
20202021	Mikko Koskinen	EDM	26	1169.3166666667	606	547	59	0.903	3.03	-8.9	46.21	145	116	29	0.8	1.49	-3.03	174	153	21	0.879	1.08	-5.12	258	249	9	0.965	0.46	-2.01	25	61	35.74	20.54
20202021	Malcolm Subban	CHI	16	678.08333333333	340	307	33	0.903	2.92	-4.89	27.32	97	75	22	0.773	1.95	-4.62	89	83	6	0.933	0.53	2.12	136	131	5	0.963	0.44	-1.32	15	41	33.91	17.97
20202021	Stuart Skinner	EDM	1	45	31	28	3	0.903	4	-0.44	2.96	9	8	1	0.889	1.33	0.61	7	6	1	0.857	1.33	-0.36	13	12	1	0.923	1.33	-0.65	2	6	38.03	28.33
20202021	Michael Houser	BUF	4	213.83333333333	123	111	12	0.902	3.37	-1.83	8.02	30	26	4	0.867	1.12	1.37	28	23	5	0.821	1.4	-2.44	62	59	3	0.952	0.84	-1.32	3	9	35.85	27
20202021	Matt Murray	OTT	27	1093.85	579	522	57	0.902	3.13	-9.14	44.87	142	115	27	0.81	1.48	-1.56	154	132	22	0.857	1.21	-7.95	264	256	8	0.97	0.44	-0.85	20	55	36.23	23.04
20202021	Jonas Johansson	BUF, COL	15	664.46666666667	309	277	32	0.896	2.89	-6.46	23.89	97	81	16	0.835	1.44	1.38	80	66	14	0.825	1.26	-6.7	111	109	2	0.982	0.18	1.01	16	28	34.36	19.31
20202021	Dan Vladar	BOS	5	232.31666666667	106	95	11	0.896	2.84	-2.24	9.21	37	28	9	0.757	2.32	-2.37	25	23	2	0.92	0.52	0.28	40	40	0	1	0	1.08	6	12	31.52	15.91
20202021	Brian Elliott	PHI	30	1301	590	528	62	0.895	2.86	-13.23	44.39	155	124	31	0.8	1.43	-3.24	137	118	19	0.861	0.88	-6.5	272	260	12	0.956	0.55	-4.64	22	67	37.02	22.73
20202021	Keith Kinkaid	NYR	9	390.41666666667	162	145	17	0.895	2.61	-3.61	12.61	47	36	11	0.766	1.69	-2.58	36	33	3	0.917	0.46	0.29	69	66	3	0.957	0.46	-1.13	10	20	36.15	19.82
20202021	Braden Holtby	VAN	21	1021.15	573	511	62	0.892	3.64	-14.63	48.27	162	121	41	0.747	2.41	-11.98	175	160	15	0.914	0.88	0.97	222	216	6	0.973	0.35	0.01	34	51	33.06	18.98
20202021	Jonathan Quick	L.A	22	956.23333333333	437	389	48	0.89	3.01	-11.87	39.91	125	96	29	0.768	1.82	-6.61	126	114	12	0.905	0.75	-0.5	167	161	6	0.964	0.38	-1.48	14	72	34.4	21.44
20202021	Carter Hart	PHI	27	1157.2	568	504	64	0.887	3.32	-17.05	42.73	167	128	39	0.766	2.02	-9.09	134	117	17	0.873	0.88	-4.77	241	234	7	0.971	0.36	-0.47	25	59	35.4	20.06
20202021	Carter Hutton	BUF	13	578.35	290	257	33	0.886	3.42	-9.03	23.31	80	59	21	0.738	2.18	-6.67	65	57	8	0.877	0.83	-2.07	134	130	4	0.97	0.41	-0.37	9	25	34.98	18.94
20202021	Ryan Miller	ANA	16	713.23333333333	338	299	39	0.885	3.28	-11.06	28.34	93	72	21	0.774	1.77	-4.34	102	90	12	0.882	1.01	-2.69	136	130	6	0.956	0.5	-2.32	14	48	33.73	21.28
20202021	Marcus Hogberg	OTT	14	521.93333333333	257	227	30	0.883	3.45	-8.75	20.91	62	53	9	0.855	1.03	2.11	68	56	12	0.824	1.38	-5.79	112	105	7	0.938	0.8	-3.97	12	37	36.86	29.83
20202021	Alexei Melnichuk	S.J	3	109.96666666667	68	60	8	0.882	4.36	-2.38	6.38	25	21	4	0.84	2.18	0.48	19	16	3	0.842	1.64	-1.27	20	19	1	0.95	0.55	-0.46	5	11	32.96	15
20202021	Aaron Dell	N.J	7	252.71666666667	125	110	15	0.88	3.56	-4.67	9.92	33	27	6	0.818	1.42	-0.09	29	23	6	0.793	1.42	-3.35	58	55	3	0.948	0.71	-1.43	4	14	35.05	24.47
20202021	Curtis McElhinney	T.B	12	554.05	224	196	28	0.875	3.03	-9.48	14.38	50	37	13	0.74	1.41	-4.04	64	52	12	0.813	1.3	-6.16	97	94	3	0.969	0.32	-0.37	8	11	36.69	19.29
20202021	Calvin Pickard	DET	6	248.25	112	98	14	0.875	3.38	-4.74	8.27	34	24	10	0.706	2.42	-3.91	28	24	4	0.857	0.97	-1.44	46	46	0	1	0	1.25	8	4	33.13	17.43
20202021	Christopher Gibson	T.B	2	96.4	32	28	4	0.875	2.49	-1.35	2.46	8	7	1	0.875	0.62	0.43	8	6	2	0.75	1.24	-1.27	13	12	1	0.923	0.62	-0.65	1	3	35.22	28.5
20202021	Hunter Miska	COL	5	209.78333333333	85	74	11	0.871	3.15	-3.97	6.37	24	19	5	0.792	1.43	-0.7	24	18	6	0.75	1.72	-3.81	36	36	0	1	0	0.97	4	15	34.59	20.18
20202021	Louis Domingue	CGY	1	47.416666666667	22	19	3	0.864	3.8	-1.18	1.43	5	2	3	0.4	3.8	-2.1	9	9	0	1	0	0.82	8	8	0	1	0	0.22	0	2	32.09	18.33
20202021	Oscar Dansk	VGK	1	42	21	18	3	0.857	4.29	-1.26	1.43	6	5	1	0.833	1.43	0.07	6	4	2	0.667	2.86	-1.45	9	9	0	1	0	0.24	1	1	30.19	26
20202021	Ivan Prosvetov	ARI	3	103.38333333333	42	36	6	0.857	3.48	-2.53	3.33	12	9	3	0.75	1.74	-0.85	12	9	3	0.75	1.74	-1.9	16	16	0	1	0	0.43	3	3	38.83	19.33
20202021	Cayden Primeau	MTL	4	166.11666666667	74	63	11	0.851	3.97	-4.88	6.28	19	12	7	0.632	2.53	-3.6	19	15	4	0.789	1.44	-2.27	33	33	0	1	0	0.89	4	7	36.09	18.36
20202021	Artyom Zagidulin	CGY	1	28.216666666667	11	9	2	0.818	4.25	-1.09	0.94	3	2	1	0.667	2.13	-0.46	4	3	1	0.75	2.13	-0.63	3	3	0	1	0	0.08	4	1	45.55	16.5
20212022	Thomas Hodges	ANA	1	16.55	1	1	0	1	0	0.08	0.09	0	0	0	-	0	0	1	1	0	1	0	0.09	0	0	0	-	0	0	1	0	32	-
20212022	Michael Houser	BUF	2	94.133333333333	54	52	2	0.963	1.27	2.54	2.89	5	5	0	1	0	0.87	19	17	2	0.895	1.27	-0.29	29	29	0	1	0	0.88	2	8	40.63	27
20212022	Keith Kinkaid	NYR	1	52.216666666667	27	26	1	0.963	1.15	1.27	1.65	6	5	1	0.833	1.15	0.05	7	7	0	1	0	0.63	14	14	0	1	0	0.43	2	1	36.89	14
20212022	Zach Fucale	WSH	4	127.4	53	51	2	0.962	0.94	2.46	5.06	13	13	0	1	0	2.26	20	18	2	0.9	0.94	-0.2	20	20	0	1	0	0.61	5	6	30	26
20212022	Louis Domingue	PIT	2	98.266666666667	66	63	3	0.955	1.83	2.55	4.98	22	19	3	0.864	1.83	0.83	16	16	0	1	0	1.44	23	23	0	1	0	0.7	7	9	35.8	8.67
20212022	Charlie Lindgren	STL	5	207.3	100	95	5	0.95	1.45	3.42	7.88	23	21	2	0.913	0.58	2.01	24	21	3	0.875	0.87	-0.84	46	46	0	1	0	1.4	1	8	35.69	16.4
20212022	Spencer Martin	VAN	6	298.41666666667	153	145	8	0.948	1.61	4.88	13.36	40	38	2	0.95	0.4	4.97	41	38	3	0.927	0.6	0.7	67	64	3	0.955	0.6	-0.96	6	18	35.43	31
20212022	Pheonix Copley	WSH	2	81.05	35	33	2	0.943	1.48	0.95	2.67	3	3	0	1	0	0.52	11	9	2	0.818	1.48	-1.01	20	20	0	1	0	0.61	2	4	41.17	32
20212022	Eric Comrie	WPG	19	853.9	437	409	28	0.936	1.97	8.78	38.28	123	106	17	0.862	1.19	4.43	121	117	4	0.967	0.28	6.91	174	167	7	0.96	0.49	-1.7	24	48	34.01	20.93
20212022	Ilya Sorokin	NYI	52	2508.1833333333	1328	1243	85	0.936	2.03	26.77	106.43	366	323	43	0.883	1.03	20.75	370	343	27	0.927	0.65	6.35	549	535	14	0.974	0.33	2.72	90	144	34.43	24.19
20212022	Igor Shesterkin	NYR	53	2474.0166666667	1256	1174	82	0.935	1.99	23.71	106.15	360	312	48	0.867	1.16	14.71	335	312	23	0.931	0.56	7.2	498	487	11	0.978	0.27	4.17	78	147	34.07	19.51
20212022	Thatcher Demko	VAN	64	3003.5666666667	1553	1447	106	0.932	2.12	24.71	125.29	420	358	62	0.852	1.24	11.16	448	417	31	0.931	0.62	9.38	615	602	13	0.979	0.26	5.73	90	166	35.23	22.16
20212022	Justus Annunen	COL	2	79	43	40	3	0.93	2.28	0.62	2.87	6	4	2	0.667	1.52	-0.95	7	6	1	0.857	0.76	-0.37	24	24	0	1	0	0.73	0	7	49.4	18.67
20212022	Daniil Tarasov	CBJ	4	157.98333333333	98	91	7	0.929	2.66	1.25	8.03	28	22	6	0.786	2.28	-1.12	27	26	1	0.963	0.38	1.43	40	40	0	1	0	1.22	3	15	34.74	19.71
20212022	Pavel Francouz	COL	21	955.63333333333	479	445	34	0.929	2.13	6.31	35.27	135	115	20	0.852	1.26	3.52	109	104	5	0.954	0.31	4.82	216	208	8	0.963	0.5	-1.42	35	59	35.15	24.94
20212022	Jacob Markstrom	CGY	63	2979.35	1383	1283	100	0.928	2.01	16.4	113.37	366	312	54	0.852	1.09	9.75	371	336	35	0.906	0.7	-1.56	572	561	11	0.981	0.22	6.42	83	147	35.28	21.18
20212022	Darcy Kuemper	COL	57	2576.4333333333	1351	1254	97	0.928	2.26	16.7	104.75	357	308	49	0.863	1.14	13.19	342	311	31	0.909	0.72	-0.17	585	568	17	0.971	0.4	0.81	100	172	36.09	23.11
